0,1.0
45,0.0015930985683869513
106,0.001574859185891794
208,0.0015577124750419664
176,0.0014548650346003712
10,0.0013421318087891917
85,0.0012847665474093827
77,0.0012269840234358884
109,0.001217036483202439
80,0.0011908446320217712
209,0.0011895199623743527
9,0.0011536242523149474
3,0.0011317268677484853
54,0.0010734658826675658
72,0.0010705923342723886
197,0.0010485336081697018
201,0.0010382795190174248
7,0.0010273950851736214
166,0.0010245638193879377
212,0.0010228586062550784
90,0.0010130056455428642
232,0.0010105304438371248
229,0.0010084135316118297
87,0.0009995180494645913
39,0.0009913352518273666
144,0.00098085472817425
120,0.0009729456547984826
241,0.0009695318904320148
34,0.0009500078954984329
11,0.0009491678068098136
73,0.0009464250006939912
188,0.0009439670458421242
42,0.0009265538432824634
126,0.0009241620940954611
52,0.0009237848887107699
161,0.0009021784752596374
75,0.0009021400871010184
97,0.0008921641730111982
225,0.0008917513612185127
57,0.0008843101782977973
134,0.0008777318944208226
210,0.000877415331199747
167,0.0008665920958696838
230,0.0008612672688241388
53,0.0008539918782406478
68,0.00084095325671318
233,0.0008333384925534918
89,0.0008320739087195639
191,0.0008285622267311111
221,0.0008206609422570926
224,0.0008171014141578974
226,0.0008151196950129564
61,0.0008136581632348091
66,0.0008094766356959609
250,0.0008089375324249198
181,0.0008060756673823659
86,0.0007994317341906514
37,0.0007980647819337395
119,0.0007957831900714701
14,0.0007956730327467373
127,0.0007898641810925176
129,0.0007887025220316988
249,0.0007884076564654946
152,0.0007872142854475556
245,0.0007823768211114346
156,0.0007748961373318505
24,0.000772724146444189
69,0.0007706734398837586
159,0.0007622953633526894
25,0.0007537776429402671
220,0.0007537331349302739
58,0.0007481462669758947
55,0.0007458713513151243
185,0.0007454874697289341
235,0.000740669477647185
172,0.0007353379744001411
12,0.000733983818196102
28,0.0007306167872401268
36,0.0007271167886042973
133,0.0007263790683386623
239,0.000726111463928579
94,0.0007238927396304248
240,0.0007232785290925206
222,0.0007230420802894325
215,0.0007222448305604317
194,0.0007181829182984397
135,0.0007176093213196542
91,0.0007176059832189047
79,0.0007176026451181552
186,0.0007135529725589114
99,0.0007131034416579815
18,0.0007127991181396538
118,0.0007112368869888973
88,0.0006996191836804581
70,0.000698721790928973
107,0.0006982099488140527
47,0.0006935482911174044
206,0.0006900783353883201
63,0.0006863552403524005
19,0.0006841431922557452
175,0.0006813825829359255
254,0.0006802954747918449
227,0.0006721649740663621
26,0.0006684329774284438
112,0.0006657268904208655
2,0.0006645095963475553
243,0.0006636366830015662
168,0.0006603903800226972
218,0.0006556018744975686
163,0.0006541509133717947
157,0.0006500322533970617
155,0.0006496027511006286
160,0.0006477578940864161
29,0.0006475987779506909
110,0.0006410088107210931
237,0.0006409409360058536
30,0.0006376540194678659
114,0.0006347938234756867
59,0.000630518829115853
187,0.0006286149989883997
84,0.000626355104781002
124,0.0006225474445260954
46,0.0006216617351272335
96,0.0006169833869268377
143,0.0006145259884250957
41,0.0006047308881258724
200,0.0006042329547640749
145,0.0006005276629321523
138,0.0005999702001069894
164,0.0005999679747064896
32,0.0005995690716669268
184,0.0005988179989982939
113,0.0005976424311843521
62,0.00059646908877091
100,0.0005948083836480438
136,0.0005913951756317008
203,0.0005864152856636019
82,0.0005848218989058503
223,0.000582431262419098
207,0.0005820529443341569
216,0.0005805023965360235
130,0.000578702603881929
116,0.0005719006672547392
125,0.0005676406943482782
139,0.0005625562105566955
147,0.0005608409831215879
189,0.000557729316872948
141,0.000557209129506154
165,0.0005562327350369311
198,0.0005538738105072988
179,0.0005523755596209073
40,0.0005523655453186588
170,0.0005508589491803937
153,0.0005493339934880063
190,0.0005483653879205324
151,0.0005471564390990958
22,0.0005455708412430929
122,0.0005446845754941061
74,0.0005426705880419199
35,0.000541624093456958
17,0.0005382359211962361
20,0.0005368784268914477
16,0.0005366636757432312
219,0.0005338696854159167
195,0.0005326240174862359
202,0.000529215816621017
217,0.0005284441589977622
123,0.0005263528388782132
21,0.0005244401071487614
1,0.0005242320322020438
148,0.0005241825170409264
236,0.0005222925956665961
255,0.0005212288542277618
193,0.0005211654303135217
60,0.0005183541931323348
162,0.0005180020235032647
8,0.0005145393003258044
111,0.0005108996578086217
246,0.0005058274137197872
67,0.0005052977684008699
92,0.0005029043501634929
83,0.0005028492715011265
104,0.0005025065598241799
44,0.0005015574265110778
64,0.0005013682674686072
115,0.0005009014897138051
56,0.0004974710348435897
150,0.0004953613551699186
183,0.0004940873133838671
177,0.000493811920072035
247,0.0004921445387476699
248,0.0004916054354766289
154,0.0004909856614374755
251,0.0004901255441443596
214,0.0004888615166605566
108,0.0004882951522333949
31,0.0004832140065425618
6,0.0004802303008226518
81,0.00047816791090959823
23,0.0004749783556434704
244,0.00047251205553972974
5,0.00047200132612505935
132,0.00047193790221081926
199,0.0004678971312535741
38,0.0004646697441789521
105,0.0004639353620140665
4,0.00046349362001488534
103,0.00046239538486830654
231,0.0004615947970385563
51,0.00045560123714286543
121,0.000451876473056571
101,0.00045163446075223375
158,0.0004514291675561407
13,0.00044471680329906193
192,0.0004423840272253005
238,0.0004388423023301025
169,0.00043863422738338494
15,0.0004375482319395542
180,0.0004371548924012405
117,0.00043652899851071307
142,0.0004360110365444188
102,0.00043588251966556385
95,0.00043586026566056727
27,0.0004349906904153278
234,0.0004349645419594569
78,0.00043053043146389796
146,0.0004297137094805253
252,0.000427880535818936
213,0.0004272496347772843
76,0.00042474272111442504
149,0.00041500603757831756
71,0.00041341543257119055
48,0.00041187267367480597
174,0.0004106336819466241
98,0.00040492386061463903
242,0.0003928160128461511
43,0.0003916204164277125
182,0.0003764659953751994
